       2500
     
      16.000000      -0.074818       0.005829
      16.020000      -0.072148       0.005835
      16.039999      -0.086097       0.005821
      16.059999      -0.096207       0.005814
      16.080000      -0.118752       0.005797
      16.100000      -0.121590       0.005792
      16.119999      -0.109782       0.005816
      16.139999      -0.090816       0.005848
      16.160000      -0.086159       0.005862
      16.180000      -0.072186       0.005884
      16.199999      -0.063278       0.005900
      16.219999      -0.057299       0.005901
      16.240000      -0.061270       0.005903
      16.260000      -0.047681       0.005920
      16.279999      -0.041491       0.005931
      16.299999      -0.021211       0.005964
      16.320000       0.003645       0.005998
      16.340000       0.021311       0.006024
      16.359999       0.023684       0.006033
      16.379999       0.011170       0.006024
      16.400000      -0.009580       0.006006
      16.420000      -0.013614       0.006013
      16.440001      -0.020548       0.006014
      16.459999      -0.016908       0.006032
      16.480000       0.011902       0.006073
      16.500000       0.028218       0.006099
      16.520000       0.052979       0.006135
      16.539999       0.068884       0.006161
      16.559999       0.065187       0.006159
      16.580000       0.039170       0.006132
      16.600000       0.003885       0.006100
      16.619999      -0.035080       0.006065
      16.639999      -0.061961       0.006037
      16.660000      -0.069419       0.006039
      16.680000      -0.072875       0.006039
      16.699999      -0.084903       0.006031
      16.719999      -0.088159       0.006027
      16.740000      -0.087010       0.006030
